,Provider,ClaimNum,DupClaimNum,DupClaimRatio,DupClaim,group_x,DupClaimStates,DupClaimStatesNum,DupClaimMultiState,group_y,DupClaimProvider_x,DupClaimProviderNum_x,DupClaimMultiProvider_x,group,DupClaimProvider_y,DupClaimProviderNum_y,DupClaimMultiProvider_y
222,PRV51515,5,0.0,0.0,no,,,,,,,,,,,,
223,PRV51516,3,1.0,0.3333333333333333,yes,[285],"[5, 31]",2.0,yes,[285],"['PRV54757', 'PRV51516']",2.0,yes,[285],"['PRV54757', 'PRV51516']",2.0,yes
224,PRV51518,5,0.0,0.0,no,,,,,,,,,,,,
225,PRV51522,12,0.0,0.0,no,,,,,,,,,,,,
226,PRV51523,60,3.0,0.05,yes,[ 90 223 662],"[33, 5, 10, 14, 18, 22]",6.0,yes,[ 90 223 662],"['PRV55124', 'PRV52843', 'PRV51523', 'PRV52146', 'PRV53769', 'PRV52574']",6.0,yes,[ 90 223 662],"['PRV55124', 'PRV52843', 'PRV51523', 'PRV52146', 'PRV53769', 'PRV52574']",6.0,yes
227,PRV51525,5,0.0,0.0,no,,,,,,,,,,,,
228,PRV51526,7,0.0,0.0,no,,,,,,,,,,,,
229,PRV51532,6,1.0,0.16666666666666666,yes,[228],"[5, 38]",2.0,yes,[228],"['PRV51532', 'PRV55851']",2.0,yes,[228],"['PRV51532', 'PRV55851']",2.0,yes
230,PRV51533,13,1.0,0.07692307692307693,yes,[527],"[11, 5]",2.0,yes,[527],"['PRV52321', 'PRV51533']",2.0,yes,[527],"['PRV52321', 'PRV51533']",2.0,yes
231,PRV51535,2,0.0,0.0,no,,,,,,,,,,,,
232,PRV51536,4,0.0,0.0,no,,,,,,,,,,,,
233,PRV51539,69,1.0,0.014492753623188406,yes,[246],"[10, 5]",2.0,yes,[246],"['PRV52173', 'PRV51539']",2.0,yes,[246],"['PRV52173', 'PRV51539']",2.0,yes
234,PRV51540,7,0.0,0.0,no,,,,,,,,,,,,
235,PRV51542,93,2.0,0.021505376344086023,yes,[ 55 671],"[51, 5, 39]",3.0,yes,[ 55 671],"['PRV55452', 'PRV55891', 'PRV51542']",3.0,yes,[ 55 671],"['PRV55452', 'PRV55891', 'PRV51542']",3.0,yes
236,PRV51544,45,4.0,0.08888888888888889,yes,[110 141 514 631],"[33, 5, 10, 12, 14, 23]",6.0,yes,[110 141 514 631],"['PRV51544', 'PRV52032', 'PRV52654', 'PRV55000', 'PRV55121']",5.0,yes,[110 141 514 631],"['PRV51544', 'PRV52032', 'PRV52654', 'PRV55000', 'PRV55121']",5.0,yes
237,PRV51546,9,0.0,0.0,no,,,,,,,,,,,,
238,PRV51549,8,1.0,0.125,yes,[461],"[52, 5]",2.0,yes,[461],"['PRV51549', 'PRV57636']",2.0,yes,[461],"['PRV51549', 'PRV57636']",2.0,yes
239,PRV51550,16,0.0,0.0,no,,,,,,,,,,,,
240,PRV51551,5,0.0,0.0,no,,,,,,,,,,,,
241,PRV51552,10,0.0,0.0,no,,,,,,,,,,,,
242,PRV51553,6,0.0,0.0,no,,,,,,,,,,,,
243,PRV51554,1,0.0,0.0,no,,,,,,,,,,,,
244,PRV51556,10,0.0,0.0,no,,,,,,,,,,,,
245,PRV51557,1,0.0,0.0,no,,,,,,,,,,,,
246,PRV51558,5,0.0,0.0,no,,,,,,,,,,,,
247,PRV51560,200,5.0,0.025,yes,[ 20 112 245 444 535],"[33, 34, 37, 5, 7, 24]",6.0,yes,[ 20 112 245 444 535],"['PRV55165', 'PRV51560', 'PRV55158', 'PRV51981', 'PRV54205', 'PRV55691']",6.0,yes,[ 20 112 245 444 535],"['PRV55165', 'PRV51560', 'PRV55158', 'PRV51981', 'PRV54205', 'PRV55691']",6.0,yes
248,PRV51566,15,0.0,0.0,no,,,,,,,,,,,,
249,PRV51568,9,0.0,0.0,no,,,,,,,,,,,,
250,PRV51572,1,0.0,0.0,no,,,,,,,,,,,,
251,PRV51573,5,0.0,0.0,no,,,,,,,,,,,,
252,PRV51576,5,0.0,0.0,no,,,,,,,,,,,,
253,PRV51578,122,4.0,0.03278688524590164,yes,[149 150 169 488],"[2, 4, 38, 42, 50, 52]",6.0,yes,[149 150 169 488],"['PRV51284', 'PRV56260', 'PRV56285', 'PRV57527', 'PRV51578']",5.0,yes,[149 150 169 488],"['PRV51284', 'PRV56260', 'PRV56285', 'PRV57527', 'PRV51578']",5.0,yes
254,PRV51579,18,1.0,0.05555555555555555,yes,[233],"[36, 5]",2.0,yes,[233],"['PRV51579', 'PRV55462']",2.0,yes,[233],"['PRV51579', 'PRV55462']",2.0,yes
255,PRV51582,1,0.0,0.0,no,,,,,,,,,,,,
256,PRV51583,2,0.0,0.0,no,,,,,,,,,,,,
257,PRV51584,13,2.0,0.15384615384615385,yes,[ 59 371],"[21, 5, 39]",3.0,yes,[ 59 371],"['PRV56018', 'PRV51584', 'PRV53677']",3.0,yes,[ 59 371],"['PRV56018', 'PRV51584', 'PRV53677']",3.0,yes
258,PRV51585,4,1.0,0.25,yes,[164],"[34, 5]",2.0,yes,[164],"['PRV55172', 'PRV51585']",2.0,yes,[164],"['PRV55172', 'PRV51585']",2.0,yes
259,PRV51586,6,0.0,0.0,no,,,,,,,,,,,,
260,PRV51588,3,0.0,0.0,no,,,,,,,,,,,,
261,PRV51590,81,3.0,0.037037037037037035,yes,[ 85 198 242],"[10, 5, 14]",3.0,yes,[ 85 198 242],"['PRV51590', 'PRV51468', 'PRV54367', 'PRV52128']",4.0,yes,[ 85 198 242],"['PRV51590', 'PRV51468', 'PRV54367', 'PRV52128']",4.0,yes
262,PRV51593,12,1.0,0.08333333333333333,yes,[66],"[5, 22]",2.0,yes,[66],"['PRV53790', 'PRV51593']",2.0,yes,[66],"['PRV53790', 'PRV51593']",2.0,yes
263,PRV51595,1,0.0,0.0,no,,,,,,,,,,,,
264,PRV51596,3,0.0,0.0,no,,,,,,,,,,,,
265,PRV51598,61,2.0,0.03278688524590164,yes,[214 365],"[39, 12, 37, 23]",4.0,yes,[214 365],"['PRV55676', 'PRV51598', 'PRV55939']",3.0,yes,[214 365],"['PRV55676', 'PRV51598', 'PRV55939']",3.0,yes
266,PRV51599,3,0.0,0.0,no,,,,,,,,,,,,
267,PRV51600,3,0.0,0.0,no,,,,,,,,,,,,
268,PRV51602,12,2.0,0.16666666666666666,yes,[ 89 381],"[10, 3, 50, 5]",4.0,yes,[ 89 381],"['PRV51602', 'PRV52114', 'PRV57345']",3.0,yes,[ 89 381],"['PRV51602', 'PRV52114', 'PRV57345']",3.0,yes
269,PRV51604,50,2.0,0.04,yes,[258 687],"[50, 3, 5]",3.0,yes,[258 687],"['PRV51145', 'PRV51604', 'PRV57334']",3.0,yes,[258 687],"['PRV51145', 'PRV51604', 'PRV57334']",3.0,yes
270,PRV51605,5,0.0,0.0,no,,,,,,,,,,,,
271,PRV51606,10,0.0,0.0,no,,,,,,,,,,,,
272,PRV51607,1,0.0,0.0,no,,,,,,,,,,,,
273,PRV51608,9,0.0,0.0,no,,,,,,,,,,,,
274,PRV51609,12,0.0,0.0,no,,,,,,,,,,,,
275,PRV51610,3,0.0,0.0,no,,,,,,,,,,,,
276,PRV51612,6,0.0,0.0,no,,,,,,,,,,,,
277,PRV51613,4,0.0,0.0,no,,,,,,,,,,,,
278,PRV51614,148,5.0,0.033783783783783786,yes,[235 432 492 538 627],"[34, 36, 5, 45, 31]",5.0,yes,[235 432 492 538 627],"['PRV56570', 'PRV54787', 'PRV51614', 'PRV55662', 'PRV55531', 'PRV55169']",6.0,yes,[235 432 492 538 627],"['PRV56570', 'PRV54787', 'PRV51614', 'PRV55662', 'PRV55531', 'PRV55169']",6.0,yes
279,PRV51617,11,0.0,0.0,no,,,,,,,,,,,,
280,PRV51618,1,0.0,0.0,no,,,,,,,,,,,,
281,PRV51619,8,0.0,0.0,no,,,,,,,,,,,,
282,PRV51620,3,0.0,0.0,no,,,,,,,,,,,,
283,PRV51622,9,0.0,0.0,no,,,,,,,,,,,,
284,PRV51623,7,0.0,0.0,no,,,,,,,,,,,,
285,PRV51625,4,0.0,0.0,no,,,,,,,,,,,,
286,PRV51626,1,0.0,0.0,no,,,,,,,,,,,,
287,PRV51627,3,0.0,0.0,no,,,,,,,,,,,,
288,PRV51628,2,0.0,0.0,no,,,,,,,,,,,,
289,PRV51629,22,1.0,0.045454545454545456,yes,[216],"[36, 5]",2.0,yes,[216],"['PRV55444', 'PRV51629']",2.0,yes,[216],"['PRV55444', 'PRV51629']",2.0,yes
290,PRV51630,1,0.0,0.0,no,,,,,,,,,,,,
291,PRV51632,4,1.0,0.25,yes,[272],"[5, 45]",2.0,yes,[272],"['PRV56560', 'PRV51632']",2.0,yes,[272],"['PRV56560', 'PRV51632']",2.0,yes
292,PRV51634,5,0.0,0.0,no,,,,,,,,,,,,
293,PRV51635,1,0.0,0.0,no,,,,,,,,,,,,
294,PRV51636,3,0.0,0.0,no,,,,,,,,,,,,
295,PRV51637,7,0.0,0.0,no,,,,,,,,,,,,
296,PRV51638,2,1.0,0.5,yes,[431],"[5, 14]",2.0,yes,[431],"['PRV52582', 'PRV51638']",2.0,yes,[431],"['PRV52582', 'PRV51638']",2.0,yes
297,PRV51639,12,0.0,0.0,no,,,,,,,,,,,,
298,PRV51640,3,0.0,0.0,no,,,,,,,,,,,,
299,PRV51642,1,0.0,0.0,no,,,,,,,,,,,,
300,PRV51644,1,0.0,0.0,no,,,,,,,,,,,,
301,PRV51647,6,0.0,0.0,no,,,,,,,,,,,,
302,PRV51670,1,0.0,0.0,no,,,,,,,,,,,,
303,PRV51676,3,0.0,0.0,no,,,,,,,,,,,,
304,PRV51679,2,0.0,0.0,no,,,,,,,,,,,,
305,PRV51681,1,0.0,0.0,no,,,,,,,,,,,,
306,PRV51688,2,0.0,0.0,no,,,,,,,,,,,,
307,PRV51690,7,0.0,0.0,no,,,,,,,,,,,,
308,PRV51710,14,0.0,0.0,no,,,,,,,,,,,,
309,PRV51711,1,0.0,0.0,no,,,,,,,,,,,,
310,PRV51715,3,0.0,0.0,no,,,,,,,,,,,,
311,PRV51803,2,0.0,0.0,no,,,,,,,,,,,,
312,PRV51805,3,0.0,0.0,no,,,,,,,,,,,,
313,PRV51806,1,0.0,0.0,no,,,,,,,,,,,,
314,PRV51807,7,0.0,0.0,no,,,,,,,,,,,,
315,PRV51809,27,1.0,0.037037037037037035,yes,[74],"[1, 5]",2.0,yes,[74],"['PRV51021', 'PRV51809']",2.0,yes,[74],"['PRV51021', 'PRV51809']",2.0,yes
316,PRV51810,3,1.0,0.3333333333333333,yes,[548],"[10, 5]",2.0,yes,[548],"['PRV52065', 'PRV51810']",2.0,yes,[548],"['PRV52065', 'PRV51810']",2.0,yes
317,PRV51811,15,1.0,0.06666666666666667,yes,[682],"[41, 5]",2.0,yes,[682],"['PRV53808', 'PRV51811']",2.0,yes,[682],"['PRV53808', 'PRV51811']",2.0,yes
318,PRV51812,1,0.0,0.0,no,,,,,,,,,,,,
319,PRV51813,10,0.0,0.0,no,,,,,,,,,,,,
320,PRV51816,7,0.0,0.0,no,,,,,,,,,,,,
321,PRV51818,29,0.0,0.0,no,,,,,,,,,,,,
322,PRV51819,2,0.0,0.0,no,,,,,,,,,,,,
323,PRV51820,5,0.0,0.0,no,,,,,,,,,,,,
324,PRV51821,10,0.0,0.0,no,,,,,,,,,,,,
325,PRV51822,1,0.0,0.0,no,,,,,,,,,,,,
326,PRV51823,8,0.0,0.0,no,,,,,,,,,,,,
327,PRV51824,10,0.0,0.0,no,,,,,,,,,,,,
328,PRV51826,21,0.0,0.0,no,,,,,,,,,,,,
329,PRV51827,18,0.0,0.0,no,,,,,,,,,,,,
330,PRV51828,11,2.0,0.18181818181818182,yes,[312 476],"[32, 49, 5]",3.0,yes,[312 476],"['PRV51828', 'PRV57204', 'PRV54847']",3.0,yes,[312 476],"['PRV51828', 'PRV57204', 'PRV54847']",3.0,yes
331,PRV51829,5,0.0,0.0,no,,,,,,,,,,,,
332,PRV51830,6,0.0,0.0,no,,,,,,,,,,,,
333,PRV51831,2,0.0,0.0,no,,,,,,,,,,,,
334,PRV51833,3,0.0,0.0,no,,,,,,,,,,,,
335,PRV51837,15,0.0,0.0,no,,,,,,,,,,,,
336,PRV51840,39,2.0,0.05128205128205128,yes,[302 386],"[44, 5, 6]",3.0,yes,[302 386],"['PRV51840', 'PRV51399', 'PRV56478']",3.0,yes,[302 386],"['PRV51840', 'PRV51399', 'PRV56478']",3.0,yes
337,PRV51841,8,1.0,0.125,yes,[353],"[10, 6]",2.0,yes,[353],"['PRV51841', 'PRV52073']",2.0,yes,[353],"['PRV51841', 'PRV52073']",2.0,yes
338,PRV51842,117,9.0,0.07692307692307693,yes,[ 68 137 252 427 499 606 632 665],"[33, 36, 6, 39, 10, 49, 28]",7.0,yes,[ 68 137 252 427 499 606 632 665],"['PRV56134', 'PRV52021', 'PRV57173', 'PRV52077', 'PRV55049', 'PRV51876', 'PRV51842', 'PRV55435']",8.0,yes,[ 68 137 252 427 499 606 632 665],"['PRV56134', 'PRV52021', 'PRV57173', 'PRV52077', 'PRV55049', 'PRV51876', 'PRV51842', 'PRV55435']",8.0,yes
339,PRV51845,11,0.0,0.0,no,,,,,,,,,,,,
340,PRV51846,2,0.0,0.0,no,,,,,,,,,,,,
341,PRV51849,3,0.0,0.0,no,,,,,,,,,,,,
342,PRV51851,53,0.0,0.0,no,,,,,,,,,,,,
343,PRV51855,16,0.0,0.0,no,,,,,,,,,,,,
344,PRV51857,26,0.0,0.0,no,,,,,,,,,,,,
345,PRV51860,4,0.0,0.0,no,,,,,,,,,,,,
346,PRV51862,8,0.0,0.0,no,,,,,,,,,,,,
347,PRV51863,19,0.0,0.0,no,,,,,,,,,,,,
348,PRV51864,6,0.0,0.0,no,,,,,,,,,,,,
349,PRV51868,100,4.0,0.04,yes,[159 384 534 651],"[5, 38, 6, 21, 24]",5.0,yes,[159 384 534 651],"['PRV51868', 'PRV54090', 'PRV54640', 'PRV53710', 'PRV51415']",5.0,yes,[159 384 534 651],"['PRV51868', 'PRV54090', 'PRV54640', 'PRV53710', 'PRV51415']",5.0,yes
350,PRV51869,2,0.0,0.0,no,,,,,,,,,,,,
351,PRV51873,26,2.0,0.07692307692307693,yes,[397 692],"[42, 5, 6]",3.0,yes,[397 692],"['PRV51873', 'PRV56253', 'PRV51501']",3.0,yes,[397 692],"['PRV51873', 'PRV56253', 'PRV51501']",3.0,yes
352,PRV51876,18,1.0,0.05555555555555555,yes,[137],"[28, 6]",2.0,yes,[137],"['PRV51876', 'PRV51842']",2.0,yes,[137],"['PRV51876', 'PRV51842']",2.0,yes
353,PRV51884,5,0.0,0.0,no,,,,,,,,,,,,
354,PRV51890,1,0.0,0.0,no,,,,,,,,,,,,
355,PRV51898,1,0.0,0.0,no,,,,,,,,,,,,
356,PRV51919,6,0.0,0.0,no,,,,,,,,,,,,
357,PRV51920,9,0.0,0.0,no,,,,,,,,,,,,
358,PRV51927,5,0.0,0.0,no,,,,,,,,,,,,
359,PRV51929,8,0.0,0.0,no,,,,,,,,,,,,
360,PRV51931,1,0.0,0.0,no,,,,,,,,,,,,
361,PRV51932,2,0.0,0.0,no,,,,,,,,,,,,
362,PRV51935,3,0.0,0.0,no,,,,,,,,,,,,
363,PRV51938,2,0.0,0.0,no,,,,,,,,,,,,
364,PRV51940,193,8.0,0.04145077720207254,yes,[  1 171 273 392 472 479 580 601],"[33, 34, 7, 10, 11, 44, 52, 20]",8.0,yes,[  1 171 273 392 472 479 580 601],"['PRV56481', 'PRV55209', 'PRV51940', 'PRV52087', 'PRV57502', 'PRV54955', 'PRV53668', 'PRV52152', 'PRV52342']",9.0,yes,[  1 171 273 392 472 479 580 601],"['PRV56481', 'PRV55209', 'PRV51940', 'PRV52087', 'PRV57502', 'PRV54955', 'PRV53668', 'PRV52152', 'PRV52342']",9.0,yes
365,PRV51941,2,0.0,0.0,no,,,,,,,,,,,,
366,PRV51943,1,0.0,0.0,no,,,,,,,,,,,,
367,PRV51944,5,0.0,0.0,no,,,,,,,,,,,,
368,PRV51946,23,0.0,0.0,no,,,,,,,,,,,,
369,PRV51947,1,0.0,0.0,no,,,,,,,,,,,,
370,PRV51948,143,4.0,0.027972027972027972,yes,[ 32 399 543 577],"[5, 31, 37, 7]",4.0,yes,[ 32 399 543 577],"['PRV51501', 'PRV51438', 'PRV52124', 'PRV55690', 'PRV51948']",5.0,yes,[ 32 399 543 577],"['PRV51501', 'PRV51438', 'PRV52124', 'PRV55690', 'PRV51948']",5.0,yes
371,PRV51949,19,1.0,0.05263157894736842,yes,[105],"[33, 50]",2.0,yes,[105],"['PRV51949', 'PRV57310']",2.0,yes,[105],"['PRV51949', 'PRV57310']",2.0,yes
372,PRV51950,3,0.0,0.0,no,,,,,,,,,,,,
373,PRV51951,48,3.0,0.0625,yes,[341 342 418],"[34, 51, 14, 7]",4.0,yes,[341 342 418],"['PRV57409', 'PRV51951', 'PRV55169', 'PRV54367']",4.0,yes,[341 342 418],"['PRV57409', 'PRV51951', 'PRV55169', 'PRV54367']",4.0,yes
374,PRV51954,23,1.0,0.043478260869565216,yes,[146],"[45, 7]",2.0,yes,[146],"['PRV57025', 'PRV51954']",2.0,yes,[146],"['PRV57025', 'PRV51954']",2.0,yes
375,PRV51956,2,0.0,0.0,no,,,,,,,,,,,,
376,PRV51957,24,0.0,0.0,no,,,,,,,,,,,,
377,PRV51958,1,0.0,0.0,no,,,,,,,,,,,,
378,PRV51960,21,1.0,0.047619047619047616,yes,[467],"[45, 7]",2.0,yes,[467],"['PRV56643', 'PRV51960']",2.0,yes,[467],"['PRV56643', 'PRV51960']",2.0,yes
379,PRV51976,7,0.0,0.0,no,,,,,,,,,,,,
380,PRV51977,1,0.0,0.0,no,,,,,,,,,,,,
381,PRV51978,4,0.0,0.0,no,,,,,,,,,,,,
382,PRV51979,13,0.0,0.0,no,,,,,,,,,,,,
383,PRV51981,5,1.0,0.2,yes,[112],"[5, 7]",2.0,yes,[112],"['PRV51981', 'PRV51560']",2.0,yes,[112],"['PRV51981', 'PRV51560']",2.0,yes
384,PRV52002,24,1.0,0.041666666666666664,yes,[311],"[34, 21]",2.0,yes,[311],"['PRV52002', 'PRV55209']",2.0,yes,[311],"['PRV52002', 'PRV55209']",2.0,yes
385,PRV52003,77,6.0,0.07792207792207792,yes,[ 40 114 192 442 484 634],"[36, 39, 9, 45, 18, 52, 21, 22]",8.0,yes,[ 40 114 192 442 484 634],"['PRV53770', 'PRV55914', 'PRV52003', 'PRV57569', 'PRV55536', 'PRV53244', 'PRV56669']",7.0,yes,[ 40 114 192 442 484 634],"['PRV53770', 'PRV55914', 'PRV52003', 'PRV57569', 'PRV55536', 'PRV53244', 'PRV56669']",7.0,yes
386,PRV52012,1,0.0,0.0,no,,,,,,,,,,,,
387,PRV52017,23,1.0,0.043478260869565216,yes,[545],"[16, 10]",2.0,yes,[545],"['PRV52017', 'PRV51146']",2.0,yes,[545],"['PRV52017', 'PRV51146']",2.0,yes
388,PRV52019,516,22.0,0.04263565891472868,yes,"[  3   6  29  78  96 161 170 237 261 307 313 419 424 437 507 565 599 667
 677 685 691]","[1, 3, 4, 5, 7, 10, 11, 14, 15, 22, 23, 24, 28, 31, 33, 34, 39, 42, 45, 54]",20.0,yes,"[  3   6  29  78  96 161 170 237 261 307 313 419 424 437 507 565 599 667
 677 685 691]","['PRV51244', 'PRV51421', 'PRV52590', 'PRV52821', 'PRV52459', 'PRV55215', 'PRV51164', 'PRV51501', 'PRV56560', 'PRV55179', 'PRV54575', 'PRV56123', 'PRV56732', 'PRV52574', 'PRV52280', 'PRV56225', 'PRV52019', 'PRV53855', 'PRV52114', 'PRV54742']",20.0,yes,"[  3   6  29  78  96 161 170 237 261 307 313 419 424 437 507 565 599 667
 677 685 691]","['PRV51244', 'PRV51421', 'PRV52590', 'PRV52821', 'PRV52459', 'PRV55215', 'PRV51164', 'PRV51501', 'PRV56560', 'PRV55179', 'PRV54575', 'PRV56123', 'PRV56732', 'PRV52574', 'PRV52280', 'PRV56225', 'PRV52019', 'PRV53855', 'PRV52114', 'PRV54742']",20.0,yes
389,PRV52020,92,4.0,0.043478260869565216,yes,[ 63 158 203 385],"[34, 4, 39, 10, 42, 45, 52, 23]",8.0,yes,[ 63 158 203 385],"['PRV56012', 'PRV52135', 'PRV52020', 'PRV55387', 'PRV51300', 'PRV57016', 'PRV56256']",7.0,yes,[ 63 158 203 385],"['PRV56012', 'PRV52135', 'PRV52020', 'PRV55387', 'PRV51300', 'PRV57016', 'PRV56256']",7.0,yes
390,PRV52021,181,6.0,0.03314917127071823,yes,[ 92 252 345 380 550 641],"[34, 6, 39, 10, 44, 14, 21, 22]",8.0,yes,[ 92 252 345 380 550 641],"['PRV52021', 'PRV55193', 'PRV53692', 'PRV56445', 'PRV55971', 'PRV51842', 'PRV53762']",7.0,yes,[ 92 252 345 380 550 641],"['PRV52021', 'PRV55193', 'PRV53692', 'PRV56445', 'PRV55971', 'PRV51842', 'PRV53762']",7.0,yes
391,PRV52027,46,3.0,0.06521739130434782,yes,[  8 356 635],"[10, 50, 22, 23, 31]",5.0,yes,[  8 356 635],"['PRV53884', 'PRV52027', 'PRV57341', 'PRV55978']",4.0,yes,[  8 356 635],"['PRV53884', 'PRV52027', 'PRV57341', 'PRV55978']",4.0,yes
392,PRV52028,4,1.0,0.25,yes,[672],"[54, 14]",2.0,yes,[672],"['PRV52609', 'PRV52028']",2.0,yes,[672],"['PRV52609', 'PRV52028']",2.0,yes
393,PRV52029,11,0.0,0.0,no,,,,,,,,,,,,
394,PRV52030,4,0.0,0.0,no,,,,,,,,,,,,
395,PRV52031,1,0.0,0.0,no,,,,,,,,,,,,
396,PRV52032,56,1.0,0.017857142857142856,yes,[141],"[12, 23]",2.0,yes,[141],"['PRV51544', 'PRV52032']",2.0,yes,[141],"['PRV51544', 'PRV52032']",2.0,yes
397,PRV52038,22,1.0,0.045454545454545456,yes,[405],"[1, 31]",2.0,yes,[405],"['PRV52038', 'PRV54760']",2.0,yes,[405],"['PRV52038', 'PRV54760']",2.0,yes
398,PRV52042,1,0.0,0.0,no,,,,,,,,,,,,
399,PRV52044,43,2.0,0.046511627906976744,yes,[116 520],"[33, 36, 10, 44, 18, 23, 26]",7.0,yes,[116 520],"['PRV52044', 'PRV55435', 'PRV53884', 'PRV54382', 'PRV56416', 'PRV53266']",6.0,yes,[116 520],"['PRV52044', 'PRV55435', 'PRV53884', 'PRV54382', 'PRV56416', 'PRV53266']",6.0,yes
400,PRV52045,46,2.0,0.043478260869565216,yes,[681],[10],1.0,no,[681],['PRV52045'],1.0,no,[681],['PRV52045'],1.0,no
401,PRV52047,15,0.0,0.0,no,,,,,,,,,,,,
402,PRV52052,5,0.0,0.0,no,,,,,,,,,,,,
403,PRV52057,10,0.0,0.0,no,,,,,,,,,,,,
404,PRV52059,13,0.0,0.0,no,,,,,,,,,,,,
405,PRV52063,88,2.0,0.022727272727272728,yes,[568 579],"[33, 10, 52]",3.0,yes,[568 579],"['PRV52063', 'PRV57631', 'PRV54879']",3.0,yes,[568 579],"['PRV52063', 'PRV57631', 'PRV54879']",3.0,yes
406,PRV52064,38,3.0,0.07894736842105263,yes,[291 536 554],"[5, 10, 49, 22, 24]",5.0,yes,[291 536 554],"['PRV51427', 'PRV54078', 'PRV52064', 'PRV57225']",4.0,yes,[291 536 554],"['PRV51427', 'PRV54078', 'PRV52064', 'PRV57225']",4.0,yes
407,PRV52065,116,7.0,0.0603448275862069,yes,[131 177 300 436 448 449 548],"[33, 5, 10, 42, 15, 49, 23]",7.0,yes,[131 177 300 436 448 449 548],"['PRV52847', 'PRV55019', 'PRV51501', 'PRV51810', 'PRV57284', 'PRV53884', 'PRV56249', 'PRV52065']",8.0,yes,[131 177 300 436 448 449 548],"['PRV52847', 'PRV55019', 'PRV51501', 'PRV51810', 'PRV57284', 'PRV53884', 'PRV56249', 'PRV52065']",8.0,yes
408,PRV52072,41,2.0,0.04878048780487805,yes,[200 454],"[10, 5, 14]",3.0,yes,[200 454],"['PRV54367', 'PRV51492', 'PRV52072']",3.0,yes,[200 454],"['PRV54367', 'PRV51492', 'PRV52072']",3.0,yes
409,PRV52073,28,3.0,0.10714285714285714,yes,[188 289 353],"[36, 4, 6, 10, 31]",5.0,yes,[188 289 353],"['PRV55462', 'PRV51334', 'PRV51841', 'PRV52073']",4.0,yes,[188 289 353],"['PRV55462', 'PRV51334', 'PRV51841', 'PRV52073']",4.0,yes
410,PRV52074,11,0.0,0.0,no,,,,,,,,,,,,
411,PRV52076,56,1.0,0.017857142857142856,yes,[175],"[10, 14]",2.0,yes,[175],"['PRV52076', 'PRV52630']",2.0,yes,[175],"['PRV52076', 'PRV52630']",2.0,yes
412,PRV52077,104,1.0,0.009615384615384616,yes,[632],"[10, 6]",2.0,yes,[632],"['PRV51842', 'PRV52077']",2.0,yes,[632],"['PRV51842', 'PRV52077']",2.0,yes
413,PRV52079,7,1.0,0.14285714285714285,yes,[213],"[44, 23]",2.0,yes,[213],"['PRV52079', 'PRV56437']",2.0,yes,[213],"['PRV52079', 'PRV56437']",2.0,yes
414,PRV52081,3,0.0,0.0,no,,,,,,,,,,,,
415,PRV52084,10,0.0,0.0,no,,,,,,,,,,,,
416,PRV52087,2,1.0,0.5,yes,[392],"[10, 7]",2.0,yes,[392],"['PRV51940', 'PRV52087']",2.0,yes,[392],"['PRV51940', 'PRV52087']",2.0,yes
417,PRV52088,1,0.0,0.0,no,,,,,,,,,,,,
418,PRV52089,15,0.0,0.0,no,,,,,,,,,,,,
419,PRV52092,12,0.0,0.0,no,,,,,,,,,,,,
420,PRV52094,8,0.0,0.0,no,,,,,,,,,,,,
421,PRV52095,1,0.0,0.0,no,,,,,,,,,,,,
422,PRV52097,1,0.0,0.0,no,,,,,,,,,,,,
423,PRV52099,2,0.0,0.0,no,,,,,,,,,,,,
424,PRV52100,164,1.0,0.006097560975609756,yes,[387],"[10, 5]",2.0,yes,[387],"['PRV52100', 'PRV51471']",2.0,yes,[387],"['PRV52100', 'PRV51471']",2.0,yes
425,PRV52101,1,0.0,0.0,no,,,,,,,,,,,,
426,PRV52107,10,0.0,0.0,no,,,,,,,,,,,,
427,PRV52111,9,0.0,0.0,no,,,,,,,,,,,,
428,PRV52112,24,0.0,0.0,no,,,,,,,,,,,,
429,PRV52114,105,4.0,0.0380952380952381,yes,[ 89 178 307 689],"[33, 3, 7, 10, 45]",5.0,yes,[ 89 178 307 689],"['PRV51602', 'PRV57709', 'PRV52019', 'PRV52114', 'PRV54986']",5.0,yes,[ 89 178 307 689],"['PRV51602', 'PRV57709', 'PRV52019', 'PRV52114', 'PRV54986']",5.0,yes
430,PRV52115,20,1.0,0.05,yes,[33],"[10, 14]",2.0,yes,[33],"['PRV52115', 'PRV54367']",2.0,yes,[33],"['PRV52115', 'PRV54367']",2.0,yes
431,PRV52118,4,0.0,0.0,no,,,,,,,,,,,,
432,PRV52119,16,0.0,0.0,no,,,,,,,,,,,,
433,PRV52120,165,5.0,0.030303030303030304,yes,[ 34 428 537 620 659],"[10, 46, 14, 18, 50]",5.0,yes,[ 34 428 537 620 659],"['PRV53242', 'PRV57317', 'PRV57102', 'PRV52283', 'PRV52630', 'PRV52120']",6.0,yes,[ 34 428 537 620 659],"['PRV53242', 'PRV57317', 'PRV57102', 'PRV52283', 'PRV52630', 'PRV52120']",6.0,yes
434,PRV52121,4,0.0,0.0,no,,,,,,,,,,,,
