,Provider,PotentialFraud,DurationMedianIP,DurationMeanIP,DurationMedianOP,DurationMeanOP,Serves,ChronCondsMedian,ChronCondsMean,ChronConsMode,PtAgeMedian,PtAgeMean,NumPtsIP,NumPtsOP,NumStatesIP,NumStatesOP,SharePhysician,MergeTotalClaim,MergeTotalPatient,MergeAvgClaimReimbursed,NumTopCodeClaim,DupClaimNum_IP,DupClaimRatio_IP,DupClaim_IP,DupClaimStatesNum_IP,DupClaimMultiState_IP,DupClaimProviderNum_IP,DupClaimMultiProvider_IP,DupClaimStartDtNum_IP,DupClaimMultiStartDt_IP,DupClaimNum_OP,DupClaimRatio_OP,DupClaim_OP,DupClaimStatesNum_OP,DupClaimMultiState_OP,DupClaimProviderNum_OP,DupClaimMultiProvider_OP,DupClaimStartDtNum_OP,DupClaimMultiStartDt_OP,AvgDuration,NumOfPt,NumOfClm,ClmPerPt,TotalRev,RevPerPt,ClmNoPhy,ClmAllPhy,ClmNoProc,ClmPerDay
69,PRV51091,No,0.0,0.0,0.0,0.9318181818181818,OP,6.0,6.613636363636363,6.0,70.5,68.43181818181819,0.0,44.0,0.0,2.0,1.0,44,44,210.6818181818182,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.3863636363636364,yes,52.0,yes,2420.0,yes,371.0,yes,0.93,44,44,1.0,9350,212.5,0,6,44,42
70,PRV51093,No,6.0,6.0,0.0,0.14285714285714285,Both,6.0,6.444444444444445,4.0,75.0,75.33333333333333,2.0,7.0,2.0,2.0,1.0,9,9,1523.333333333333,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.14285714285714285,yes,19.0,yes,23.0,yes,24.0,yes,1.44,9,9,1.0,15846,1760.67,0,1,7,9
71,PRV51096,No,0.0,0.0,0.0,4.0,OP,7.0,6.6,6.6,81.0,84.4,0.0,5.0,0.0,1.0,1.0,5,5,640.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6,yes,48.0,yes,446.0,yes,295.0,yes,4.0,5,5,1.0,3300,660.0,0,0,5,5
72,PRV51097,No,0.0,0.0,0.0,1.744,OP,7.0,7.304,6.0,71.0,70.328,0.0,71.0,0.0,1.0,1.0,125,71,355.36,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.408,yes,52.0,yes,2604.0,yes,375.0,yes,1.74,71,125,1.76,44650,628.87,0,11,125,108
73,PRV51098,No,0.0,0.0,0.0,0.0,OP,5.5,5.5,5.5,84.0,81.5,0.0,4.0,0.0,1.0,1.0,4,4,75.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,44.0,yes,163.0,yes,148.0,yes,0.0,4,4,1.0,300,75.0,0,0,4,4
74,PRV51100,No,5.0,6.0,0.0,0.0,IP,7.0,7.6,8.5,70.0,70.0,5.0,0.0,1.0,0.0,1.0,5,5,15600.0,0.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,6.0,5,5,1.0,83340,16668.0,0,2,1,5
75,PRV51101,No,3.0,3.3333333333333335,0.0,0.0,IP,6.0,5.0,5.0,57.0,56.333333333333336,3.0,0.0,1.0,0.0,1.0,3,3,5533.333333333332,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,3.33,3,3,1.0,19804,6601.33,0,0,2,3
76,PRV51102,No,3.5,4.0,0.0,0.0,IP,7.0,6.5,6.0,77.0,79.5,11.0,0.0,1.0,0.0,1.0,12,11,12333.333333333336,5.0,yes,0.08333333333333333,yes,2.0,yes,3.0,yes,3.0,yes,0,0.0,none,0.0,none,0.0,none,0.0,none,4.0,11,12,1.09,160816,14619.64,0,3,4,12
77,PRV51103,Yes,0.0,0.0,0.0,0.0,OP,4.0,3.8333333333333335,4.0,80.5,76.5,0.0,4.0,0.0,1.0,1.0,6,4,73.33333333333333,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,31.0,yes,59.0,yes,63.0,yes,0.0,4,6,1.5,500,125.0,1,0,6,6
78,PRV51104,No,0.0,0.0,0.0,1.1666666666666667,OP,6.0,6.166666666666667,4.5,79.5,78.25,0.0,9.0,0.0,1.0,1.0,12,9,158.33333333333334,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4166666666666667,yes,52.0,yes,2315.0,yes,371.0,yes,1.17,9,12,1.33,2010,223.33,0,0,12,12
79,PRV51105,No,0.0,0.0,0.0,3.3333333333333335,OP,5.5,6.083333333333333,4.5,77.0,75.58333333333333,0.0,12.0,0.0,1.0,1.0,12,12,545.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.25,yes,37.0,yes,156.0,yes,137.0,yes,3.33,12,12,1.0,6540,545.0,0,1,12,12
80,PRV51108,No,4.0,5.2631578947368425,0.0,0.0,IP,5.0,5.2631578947368425,5.0,78.0,71.47368421052632,19.0,0.0,1.0,0.0,1.0,19,19,8210.526315789473,7.0,yes,0.05263157894736842,yes,2.0,yes,2.0,yes,2.0,yes,0,0.0,none,0.0,none,0.0,none,0.0,none,5.26,19,19,1.0,168224,8853.89,0,0,14,19
81,PRV51109,No,7.0,6.333333333333333,0.0,0.0,IP,3.0,2.6666666666666665,2.6666666666666665,47.0,55.666666666666664,3.0,0.0,1.0,0.0,1.0,3,3,6000.0,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,6.33,3,3,1.0,21204,7068.0,0,0,0,3
82,PRV51110,No,5.0,10.2,0.0,0.0,IP,5.0,5.8,6.5,71.0,67.4,5.0,0.0,3.0,0.0,1.0,5,5,5400.0,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,10.2,5,5,1.0,32340,6468.0,0,0,1,5
83,PRV51111,No,0.0,0.0,0.0,2.462121212121212,OP,7.0,6.7727272727272725,7.0,75.0,72.22727272727273,0.0,85.0,0.0,1.0,1.0,132,85,415.6060606060606,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.3787878787878788,yes,52.0,yes,2052.0,yes,369.0,yes,2.46,85,132,1.55,55060,647.76,0,13,132,118
84,PRV51112,No,0.0,0.0,0.0,1.8453947368421053,OP,7.0,6.828947368421052,7.0,70.0,70.75986842105263,0.0,195.0,0.0,1.0,1.0,304,195,346.21710526315786,9.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4078947368421053,yes,52.0,yes,3263.0,yes,381.0,yes,1.85,195,304,1.56,106060,543.9,0,41,304,211
85,PRV51113,No,0.0,0.0,0.0,1.5454545454545454,OP,7.0,6.9772727272727275,7.0,72.0,70.87121212121212,0.0,78.0,0.0,1.0,1.0,132,78,351.43939393939394,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.44696969696969696,yes,52.0,yes,2935.0,yes,377.0,yes,1.55,78,132,1.69,46940,601.79,1,13,131,114
86,PRV51114,No,0.0,0.0,0.0,1.1984732824427482,OP,7.0,6.729007633587786,7.0,70.0,69.8473282442748,0.0,160.0,0.0,1.0,1.0,262,160,292.8244274809161,12.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4618320610687023,yes,52.0,yes,3175.0,yes,378.0,yes,1.2,160,262,1.64,77280,483.0,1,23,262,180
87,PRV51115,No,0.0,0.0,0.0,0.0,OP,6.0,7.0,6.0,72.0,72.28571428571429,0.0,6.0,0.0,1.0,1.0,7,6,140.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.2857142857142857,yes,27.0,yes,54.0,yes,54.0,yes,0.0,6,7,1.17,1000,166.67,0,1,7,7
88,PRV51117,No,0.0,0.0,0.0,1.75,OP,5.0,5.666666666666667,5.0,70.0,68.25,0.0,10.0,0.0,2.0,1.0,12,10,162.5,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4166666666666667,yes,52.0,yes,2308.0,yes,371.0,yes,1.75,10,12,1.2,1950,195.0,0,0,12,12
89,PRV51118,No,4.0,4.25,0.0,0.0,IP,5.5,6.0,5.0,70.0,66.5,16.0,0.0,1.0,0.0,1.0,16,16,8500.0,6.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,4.25,16,16,1.0,107952,6747.0,0,1,4,16
90,PRV51119,Yes,4.0,5.968085106382978,13.0,13.0,Both,6.0,5.873684210526315,5.0,73.0,74.36842105263158,81.0,1.0,1.0,1.0,1.0,95,81,11374.526315789473,43.0,yes,0.031914893617021274,yes,4.0,yes,4.0,yes,6.0,yes,no,0.0,no,0.0,none,0.0,none,0.0,none,6.04,81,95,1.17,1088565,13439.07,0,10,39,85
91,PRV51120,No,4.0,4.142857142857143,0.0,0.0,IP,7.0,6.428571428571429,7.0,67.0,60.857142857142854,7.0,0.0,1.0,0.0,1.0,7,7,7428.571428571428,4.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,4.14,7,7,1.0,59476,8496.57,0,0,3,7
92,PRV51121,No,6.5,6.5,0.0,0.0,Both,8.0,6.714285714285714,8.0,67.0,66.0,6.0,1.0,1.0,1.0,1.0,7,7,11582.857142857143,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,1.0,yes,6.0,yes,9.0,yes,9.0,yes,5.57,7,7,1.0,87488,12498.29,0,2,2,7
93,PRV51122,No,0.0,0.0,0.0,0.0,OP,9.0,8.285714285714286,8.0,70.0,66.0,0.0,7.0,0.0,1.0,0.0,7,7,160.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.42857142857142855,yes,50.0,yes,584.0,yes,324.0,yes,0.0,7,7,1.0,1120,160.0,0,2,7,7
94,PRV51123,No,2.5,2.5,0.0,2.4827586206896552,Both,7.0,6.935483870967742,7.0,71.0,68.45161290322581,2.0,28.0,1.0,4.0,1.0,31,28,868.0645161290323,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4137931034482759,yes,52.0,yes,885.0,yes,363.0,yes,2.48,28,31,1.11,29086,1038.79,0,2,30,30
95,PRV51125,No,3.0,4.333333333333333,0.0,1.8611111111111112,Both,6.0,6.8125,6.0,71.0,70.0625,12.0,20.0,1.0,2.0,1.0,48,32,2735.625,5.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4444444444444444,yes,52.0,yes,1202.0,yes,367.0,yes,2.48,32,48,1.5,144406,4512.69,0,2,41,45
96,PRV51126,Yes,5.0,6.5,0.0,0.0,IP,5.5,5.85,5.0,72.0,69.2,14.0,0.0,1.0,0.0,1.0,20,14,8850.0,8.0,yes,0.1,yes,3.0,yes,3.0,yes,4.0,yes,0,0.0,none,0.0,none,0.0,none,0.0,none,6.5,14,20,1.43,198360,14168.57,0,0,7,19
97,PRV51128,No,5.0,6.4,0.0,1.8888888888888888,Both,6.0,6.12,7.0,70.0,67.68,3.0,37.0,1.0,5.0,1.0,50,38,2044.4,5.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.3111111111111111,yes,51.0,yes,1368.0,yes,365.0,yes,2.34,38,50,1.32,107560,2830.53,0,3,47,46
98,PRV51129,No,0.0,0.0,0.0,1.3541666666666667,OP,7.0,7.020833333333333,6.0,72.5,73.125,0.0,65.0,0.0,9.0,1.0,96,65,238.75,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4479166666666667,yes,52.0,yes,2682.0,yes,378.0,yes,1.35,65,96,1.48,23400,360.0,1,6,96,88
99,PRV51130,No,0.0,0.0,0.0,2.857142857142857,OP,7.0,6.428571428571429,8.5,68.0,61.285714285714285,0.0,7.0,0.0,1.0,1.0,7,7,710.0,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.14285714285714285,yes,2.0,yes,2.0,yes,2.0,yes,2.86,7,7,1.0,4970,710.0,0,1,7,7
100,PRV51131,No,0.0,0.0,0.0,0.0,OP,6.5,7.125,7.0,75.5,73.875,0.0,8.0,0.0,2.0,1.0,8,8,145.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.375,yes,32.0,yes,58.0,yes,60.0,yes,0.0,8,8,1.0,1230,153.75,0,1,8,8
101,PRV51132,No,4.0,4.0,0.0,1.4285714285714286,Both,9.0,8.625,9.0,70.0,73.75,1.0,5.0,1.0,2.0,1.0,8,6,666.25,0.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.42857142857142855,yes,49.0,yes,484.0,yes,302.0,yes,1.75,6,8,1.33,6398,1066.33,0,0,7,8
102,PRV51134,No,0.0,0.0,0.0,2.6666666666666665,OP,6.0,6.933333333333334,5.0,67.0,62.93333333333333,0.0,12.0,0.0,1.0,1.0,15,12,507.33333333333326,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5333333333333333,yes,48.0,yes,369.0,yes,268.0,yes,2.67,12,15,1.25,7690,640.83,0,0,15,15
103,PRV51135,No,0.0,0.0,0.0,0.0,OP,7.0,6.8,7.0,66.0,67.0,0.0,2.0,0.0,1.0,1.0,5,2,60.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6,yes,52.0,yes,2292.0,yes,371.0,yes,0.0,2,5,2.5,300,150.0,0,0,5,5
104,PRV51136,No,2.0,2.0,0.0,0.0,IP,9.0,9.0,9.0,70.0,70.0,1.0,0.0,1.0,0.0,0.0,1,1,20000.0,0.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,2.0,1,1,1.0,21068,21068.0,0,0,0,1
105,PRV51137,No,7.0,7.0,0.0,0.07407407407407407,Both,6.0,6.2727272727272725,5.0,71.0,71.65454545454546,1.0,50.0,1.0,3.0,1.0,55,51,291.8181818181818,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5,yes,52.0,yes,2500.0,yes,375.0,yes,0.2,51,55,1.08,17398,341.14,0,8,54,53
106,PRV51138,No,1.0,1.0,0.0,1.56,Both,7.0,7.269230769230769,8.5,71.0,72.0,1.0,20.0,1.0,3.0,1.0,26,21,516.5384615384615,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4,yes,52.0,yes,2302.0,yes,372.0,yes,1.54,21,26,1.24,14498,690.38,0,2,25,24
107,PRV51139,No,2.0,3.857142857142857,0.0,2.1944444444444446,Both,6.0,6.837209302325581,6.0,73.0,73.83720930232558,7.0,35.0,5.0,8.0,1.0,43,42,1222.7906976744189,6.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5277777777777778,yes,52.0,yes,1322.0,yes,366.0,yes,2.47,42,43,1.02,60096,1430.86,0,5,42,42
108,PRV51140,No,4.0,6.0212765957446805,0.0,1.6863636363636363,Both,7.0,6.745379876796714,7.0,72.0,72.37371663244353,45.0,363.0,2.0,2.0,1.0,487,394,930.4517453798767,30.0,yes,0.06382978723404255,yes,4.0,yes,4.0,yes,6.0,yes,yes,0.41818181818181815,yes,52.0,yes,3479.0,yes,380.0,yes,2.1,394,487,1.24,499548,1267.89,1,36,468,266
109,PRV51141,No,0.0,0.0,0.0,1.732394366197183,OP,8.0,7.732394366197183,10.0,73.0,73.95774647887323,0.0,37.0,0.0,6.0,1.0,71,37,274.50704225352115,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.323943661971831,yes,52.0,yes,1770.0,yes,372.0,yes,1.73,37,71,1.92,19660,531.35,1,5,71,64
110,PRV51142,No,7.0,7.428571428571429,0.0,1.0454545454545454,Both,8.0,7.0588235294117645,8.5,73.0,72.41176470588235,5.0,35.0,1.0,2.0,1.0,51,38,2050.392156862745,5.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4772727272727273,yes,52.0,yes,2447.0,yes,372.0,yes,1.92,38,51,1.34,112106,2950.16,0,5,48,47
111,PRV51143,No,0.0,0.0,0.0,0.987012987012987,OP,7.0,7.298701298701299,7.0,73.0,71.6103896103896,0.0,68.0,0.0,10.0,1.0,77,68,265.5844155844156,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4545454545454545,yes,52.0,yes,2643.0,yes,376.0,yes,0.99,68,77,1.13,20800,305.88,2,6,77,72
112,PRV51144,No,2.5,5.0,0.0,1.3076923076923077,Both,7.0,6.8,7.0,76.0,76.16666666666667,4.0,25.0,1.0,3.0,1.0,30,29,2040.666666666667,4.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4230769230769231,yes,52.0,yes,2362.0,yes,372.0,yes,1.8,29,30,1.03,65712,2265.93,0,4,27,29
113,PRV51145,Yes,4.0,5.937888198757764,0.0,0.8292682926829268,Both,6.0,6.054455445544554,5.0,73.0,72.61386138613861,125.0,39.0,2.0,7.0,1.0,202,161,7952.227722772277,84.0,yes,0.043478260869565216,yes,7.0,yes,8.0,yes,14.0,yes,yes,0.4146341463414634,yes,52.0,yes,2378.0,yes,371.0,yes,4.9,161,202,1.25,1715098,10652.78,0,5,105,159
114,PRV51146,Yes,4.0,5.049382716049383,0.0,2.036842105263158,Both,6.0,6.3664772727272725,7.0,74.0,73.59375,157.0,177.0,9.0,25.0,1.0,352,334,4775.3125,74.0,yes,0.061728395061728385,yes,12.0,yes,11.0,yes,19.0,yes,yes,0.5105263157894737,yes,52.0,yes,3159.0,yes,374.0,yes,3.42,334,352,1.05,1795580,5375.99,1,38,264,232
115,PRV51147,No,0.0,0.0,0.0,2.5,OP,8.0,7.46875,9.0,74.5,71.03125,0.0,32.0,0.0,5.0,1.0,32,32,276.875,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.25,yes,52.0,yes,2317.0,yes,371.0,yes,2.5,32,32,1.0,9070,283.44,0,3,32,32
116,PRV51148,Yes,4.0,4.029411764705882,0.0,1.597972972972973,Both,7.0,6.833333333333333,7.0,75.0,73.04545454545455,33.0,230.0,6.0,12.0,1.0,330,263,1480.7878787878788,25.0,yes,0.029411764705882363,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.3952702702702703,yes,52.0,yes,3226.0,yes,379.0,yes,1.85,263,330,1.25,519954,1977.01,1,28,303,222
117,PRV51149,Yes,4.0,5.612068965517241,0.0,1.34375,Both,6.0,5.864864864864865,7.0,72.0,71.20945945945945,108.0,28.0,2.0,5.0,1.0,148,136,7572.162162162162,49.0,yes,0.017241379310344827,yes,3.0,yes,3.0,yes,4.0,yes,yes,0.46875,yes,52.0,yes,2405.0,yes,371.0,yes,4.69,136,148,1.09,1244638,9151.75,0,3,81,126
118,PRV51151,No,3.5,4.181818181818182,0.0,1.4360189573459716,Both,7.0,6.545064377682404,5.0,73.0,72.9656652360515,22.0,203.0,5.0,21.0,1.0,233,225,863.9484978540773,17.0,yes,0.045454545454545456,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.5023696682464455,yes,52.0,yes,2951.0,yes,373.0,yes,1.7,225,233,1.04,221598,984.88,0,16,221,164
119,PRV51152,No,0.0,0.0,0.0,1.7228915662650603,OP,6.0,6.506024096385542,6.0,76.0,72.80722891566265,0.0,39.0,0.0,2.0,1.0,83,39,310.48192771084337,5.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4457831325301205,yes,52.0,yes,2712.0,yes,371.0,yes,1.72,39,83,2.13,26270,673.59,0,5,83,79
120,PRV51153,No,9.0,8.75,0.0,1.0481927710843373,Both,6.0,6.735632183908046,6.0,74.0,72.19540229885058,4.0,79.0,2.0,14.0,1.0,87,83,821.7241379310345,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.43373493975903615,yes,52.0,yes,1512.0,yes,372.0,yes,1.4,83,87,1.05,76392,920.39,1,5,83,77
121,PRV51154,No,0.0,0.0,0.0,1.3229813664596273,OP,7.0,6.708074534161491,9.0,76.0,74.07453416149069,0.0,147.0,0.0,4.0,1.0,161,147,284.16149068322983,6.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4906832298136646,yes,52.0,yes,2807.0,yes,377.0,yes,1.32,147,161,1.1,46540,316.6,1,10,161,132
122,PRV51155,No,0.0,0.0,0.0,1.0434782608695652,OP,7.0,7.052173913043478,6.0,72.0,72.4695652173913,0.0,110.0,0.0,2.0,1.0,115,110,228.95652173913044,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4173913043478261,yes,52.0,yes,2722.0,yes,378.0,yes,1.04,110,115,1.05,26490,240.82,0,0,115,97
123,PRV51156,No,0.0,0.0,0.0,1.367158671586716,OP,7.0,6.955719557195572,8.0,73.0,72.92066420664207,0.0,425.0,0.0,2.0,1.0,542,425,259.48339483394835,12.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4446494464944649,yes,52.0,yes,3588.0,yes,382.0,yes,1.37,425,542,1.28,142360,334.96,0,50,542,292
124,PRV51159,Yes,4.0,5.630769230769231,0.0,1.2380952380952381,Both,7.0,6.826010544815466,6.0,74.0,73.5536028119508,60.0,448.0,11.0,19.0,1.0,569,506,1402.0913884007032,44.0,yes,0.015384615384615384,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4861111111111111,yes,52.0,yes,3597.0,yes,382.0,yes,1.74,506,569,1.12,868240,1715.89,3,48,535,292
125,PRV51160,No,3.5,5.655555555555556,0.0,1.9583333333333333,Both,6.0,5.7368421052631575,7.0,72.0,72.95614035087719,87.0,24.0,3.0,4.0,1.0,114,110,7649.298245614034,25.0,yes,0.011111111111111113,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.3333333333333333,yes,52.0,yes,2376.0,yes,373.0,yes,4.88,110,114,1.04,968160,8801.45,1,15,61,99
126,PRV51164,No,4.0,6.2926829268292686,0.0,1.1171428571428572,Both,7.0,6.841432225063938,7.0,73.0,72.61125319693095,40.0,298.0,1.0,5.0,1.0,391,334,1424.5012787723786,18.0,yes,0.07317073170731707,yes,4.0,yes,4.0,yes,6.0,yes,yes,0.4714285714285714,yes,52.0,yes,3574.0,yes,382.0,yes,1.66,334,391,1.17,601528,1800.98,2,30,370,246
127,PRV51165,No,4.0,6.576923076923077,0.0,0.9583333333333334,Both,7.0,6.836734693877551,8.0,74.0,74.54081632653062,26.0,71.0,6.0,13.0,1.0,98,97,3364.285714285714,10.0,yes,0.038461538461538464,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4027777777777778,yes,52.0,yes,1901.0,yes,370.0,yes,2.45,97,98,1.01,357788,3688.54,0,10,78,91
128,PRV51166,No,16.0,16.0,0.0,0.0,Both,8.0,7.2,9.0,75.0,71.0,1.0,4.0,1.0,2.0,1.0,5,5,4974.0,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5,yes,24.0,yes,48.0,yes,43.0,yes,3.2,5,5,1.0,25938,5187.6,0,0,4,5
129,PRV51167,No,0.0,0.0,0.0,1.7421052631578948,OP,6.5,6.726315789473684,6.0,74.0,73.72631578947369,0.0,182.0,0.0,16.0,1.0,190,182,273.57894736842104,4.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4105263157894737,yes,52.0,yes,2947.0,yes,374.0,yes,1.74,182,190,1.04,52390,287.86,0,18,190,155
130,PRV51168,No,4.0,5.222222222222222,0.0,0.2564102564102564,Both,7.0,6.747126436781609,6.0,74.0,72.89655172413794,9.0,77.0,2.0,7.0,1.0,87,86,924.9425287356323,4.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5641025641025641,yes,52.0,yes,2707.0,yes,372.0,yes,0.77,86,87,1.01,90252,1049.44,0,5,82,81
131,PRV51169,No,0.0,0.0,0.0,1.4935064935064934,OP,7.0,6.766233766233766,7.0,73.0,74.1948051948052,0.0,74.0,0.0,17.0,1.0,77,74,251.6883116883117,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.42857142857142855,yes,52.0,yes,2490.0,yes,373.0,yes,1.49,74,77,1.04,19430,262.57,0,2,77,72
132,PRV51170,Yes,3.5,6.25,0.0,0.0,Both,6.0,6.0625,8.0,74.5,72.25,8.0,8.0,3.0,3.0,1.0,16,16,9113.75,4.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.375,yes,43.0,yes,261.0,yes,214.0,yes,3.12,16,16,1.0,154364,9647.75,0,2,10,15
133,PRV51171,No,0.0,0.0,0.0,1.576271186440678,OP,7.0,6.745762711864407,8.0,74.0,72.40677966101696,0.0,59.0,0.0,16.0,1.0,59,59,234.2372881355932,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4576271186440678,yes,52.0,yes,2811.0,yes,376.0,yes,1.58,59,59,1.0,14020,237.63,0,4,59,56
134,PRV51173,Yes,6.0,7.857142857142857,0.0,2.6666666666666665,Both,8.0,7.363636363636363,8.5,73.0,72.54545454545455,7.0,14.0,3.0,3.0,1.0,22,21,4376.818181818182,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5333333333333333,yes,48.0,yes,392.0,yes,276.0,yes,4.32,21,22,1.05,103966,4950.76,0,3,16,22
135,PRV51175,No,0.0,0.0,0.0,0.6585365853658537,OP,7.0,6.560975609756097,7.0,71.0,71.0,0.0,39.0,0.0,5.0,1.0,41,39,235.3658536585366,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4390243902439024,yes,51.0,yes,633.0,yes,338.0,yes,0.66,39,41,1.05,9740,249.74,0,1,41,37
136,PRV51176,No,0.0,0.0,0.0,2.0651685393258425,OP,7.0,6.678651685393258,6.0,73.0,72.38202247191012,0.0,399.0,0.0,29.0,1.0,445,399,328.04494382022466,7.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4674157303370786,yes,52.0,yes,3559.0,yes,379.0,yes,2.07,399,445,1.12,146850,368.05,3,35,445,259
137,PRV51178,Yes,4.5,7.970588235294118,0.0,0.7419354838709677,Both,7.0,6.492307692307692,7.0,74.0,70.58461538461539,33.0,31.0,2.0,6.0,1.0,65,64,6633.538461538462,14.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5483870967741935,yes,52.0,yes,2562.0,yes,374.0,yes,4.52,64,65,1.02,467782,7309.09,0,1,44,61
138,PRV51179,No,0.0,0.0,0.0,0.8076923076923077,OP,7.0,7.0,9.0,70.0,69.76923076923077,0.0,26.0,0.0,2.0,1.0,26,26,192.3076923076923,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.38461538461538464,yes,51.0,yes,550.0,yes,329.0,yes,0.81,26,26,1.0,5000,192.31,0,1,26,25
139,PRV51180,No,1.5,1.5,0.0,1.6141732283464567,Both,7.0,6.736434108527132,7.0,78.0,73.37984496124031,2.0,84.0,2.0,2.0,1.0,129,86,730.5426356589148,6.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.3858267716535433,yes,52.0,yes,2767.0,yes,371.0,yes,1.61,86,129,1.5,96656,1123.91,0,0,128,108
140,PRV51181,No,0.0,0.0,0.0,2.6,OP,7.0,6.5,7.0,74.5,77.0,0.0,10.0,0.0,2.0,1.0,10,10,215.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,37.0,yes,141.0,yes,133.0,yes,2.6,10,10,1.0,2150,215.0,0,1,10,10
141,PRV51183,No,4.0,4.658536585365853,0.0,1.2777777777777777,Both,7.0,6.601769911504425,6.0,72.0,72.69911504424779,41.0,65.0,6.0,11.0,1.0,113,105,3148.5840707964608,19.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4305555555555556,yes,52.0,yes,2542.0,yes,371.0,yes,2.5,105,113,1.08,395580,3767.43,0,10,93,103
