Provider,SharePhysician,MergeTotalClaim,MergeTotalPatient,MergeAvgClaimReimbursed,PotentialFraud,NumTopCodeClaim
PRV51661,1.0,134,89,355.0,No,1.0
PRV51664,1.0,10,10,79.0,No,0.0
PRV51665,1.0,15,15,254.0,No,0.0
PRV51668,1.0,38,27,237.3684210526316,No,1.0
PRV51669,1.0,76,74,277.10526315789474,No,1.0
PRV51670,1.0,436,286,281.76605504587155,No,7.0
PRV51671,1.0,39,39,217.69230769230768,No,0.0
PRV51672,1.0,6,6,378.3333333333333,No,0.0
PRV51673,1.0,183,77,279.672131147541,No,5.0
PRV51674,1.0,4,4,350.0,No,0.0
PRV51675,1.0,28,28,274.64285714285717,No,0.0
PRV51676,1.0,138,126,666.0869565217391,No,6.0
PRV51678,1.0,66,64,386.969696969697,No,3.0
PRV51679,1.0,38,16,1037.3684210526317,No,2.0
PRV51681,1.0,26,26,2658.846153846154,No,2.0
PRV51682,1.0,16,16,569.375,No,0.0
PRV51685,1.0,55,40,215.0909090909091,No,2.0
PRV51687,1.0,10,6,253.0,No,0.0
PRV51688,1.0,9,9,2517.777777777778,No,1.0
PRV51690,1.0,255,221,491.29411764705884,No,6.0
PRV51691,1.0,88,49,304.4318181818182,No,0.0
PRV51692,1.0,11,11,88.18181818181819,No,0.0
PRV51693,1.0,113,51,186.72566371681415,No,3.0
PRV51694,1.0,26,21,228.46153846153845,No,0.0
PRV51695,1.0,429,177,263.8228438228438,No,8.0
PRV51696,1.0,9,9,81.11111111111111,No,0.0
PRV51697,1.0,63,54,342.85714285714283,No,2.0
PRV51698,1.0,13,13,146.92307692307693,No,1.0
PRV51699,1.0,209,131,257.2248803827751,No,6.0
PRV51702,1.0,10,10,323.0,No,0.0
PRV51706,1.0,2,2,165.0,No,0.0
PRV51707,1.0,12,12,22.5,No,0.0
PRV51708,1.0,4,4,102.5,No,0.0
PRV51709,1.0,10,10,161.0,No,0.0
PRV51710,1.0,17,17,7122.35294117647,No,5.0
PRV51711,1.0,1,1,4000.0,No,0.0
PRV51712,1.0,3,3,286.6666666666667,No,0.0
PRV51713,1.0,13,13,106.15384615384616,No,0.0
PRV51715,1.0,12,12,5611.666666666667,No,2.0
PRV51716,1.0,82,64,280.8536585365854,No,2.0
PRV51718,1.0,8,8,271.25,No,0.0
PRV51719,1.0,4,4,1185.0,No,0.0
PRV51720,1.0,4,4,180.0,No,0.0
PRV51721,1.0,5,5,136.0,No,1.0
PRV51722,1.0,1,1,30.0,No,0.0
PRV51723,1.0,16,16,333.75,No,0.0
PRV51724,1.0,6,6,413.3333333333333,No,0.0
PRV51725,1.0,4,4,47.5,No,0.0
PRV51726,1.0,21,21,323.3333333333333,No,0.0
PRV51727,1.0,3,3,650.0,No,0.0
PRV51729,1.0,19,19,196.8421052631579,No,2.0
PRV51731,1.0,38,38,229.47368421052633,No,2.0
PRV51732,1.0,12,12,580.0,No,1.0
PRV51733,1.0,2,2,35.0,No,0.0
PRV51734,1.0,20,20,395.0,No,1.0
PRV51735,1.0,4,4,87.5,No,0.0
PRV51736,1.0,21,21,267.6190476190476,No,0.0
PRV51737,1.0,152,106,330.92105263157896,No,2.0
PRV51738,1.0,16,14,53.125,No,0.0
PRV51739,1.0,74,72,185.13513513513513,No,0.0
PRV51740,1.0,57,51,245.78947368421052,No,1.0
PRV51741,1.0,35,34,148.28571428571428,No,2.0
PRV51742,1.0,13,13,217.69230769230768,No,0.0
PRV51743,1.0,118,115,248.98305084745763,No,4.0
PRV51744,1.0,5,5,132.0,No,2.0
PRV51745,1.0,13,12,176.15384615384616,No,0.0
PRV51746,1.0,26,25,403.46153846153845,No,2.0
PRV51747,1.0,4,4,375.0,No,0.0
PRV51748,1.0,18,18,447.77777777777777,No,1.0
PRV51749,1.0,6,6,463.3333333333333,No,0.0
PRV51750,1.0,3,3,533.3333333333334,No,0.0
PRV51752,1.0,87,69,376.32183908045977,No,2.0
PRV51753,1.0,4,4,302.5,No,0.0
PRV51754,1.0,9,9,235.55555555555554,No,0.0
PRV51755,1.0,6,6,98.33333333333333,No,0.0
PRV51758,1.0,7,7,130.0,No,0.0
PRV51759,1.0,13,13,83.84615384615384,No,0.0
PRV51761,1.0,11,11,170.0,No,0.0
PRV51762,1.0,14,14,221.42857142857142,No,0.0
PRV51763,1.0,11,11,360.0,No,0.0
PRV51764,1.0,33,33,183.63636363636363,No,0.0
PRV51765,1.0,14,14,205.0,No,0.0
PRV51766,1.0,23,23,99.56521739130434,No,0.0
PRV51767,1.0,12,12,338.3333333333333,No,0.0
PRV51769,1.0,15,15,320.0,No,0.0
PRV51770,1.0,15,15,454.6666666666667,No,0.0
PRV51771,1.0,40,34,213.25,No,0.0
PRV51773,1.0,5,5,152.0,No,0.0
PRV51774,1.0,3,3,996.6666666666666,No,0.0
PRV51775,1.0,39,36,246.4102564102564,No,0.0
PRV51776,1.0,54,31,234.07407407407408,No,2.0
PRV51778,1.0,3,3,83.33333333333333,No,0.0
PRV51779,1.0,24,22,320.4166666666667,No,0.0
PRV51780,1.0,34,16,150.58823529411765,No,1.0
PRV51781,1.0,24,20,125.0,No,0.0
PRV51784,1.0,8,7,477.5,No,0.0
PRV51786,1.0,5,4,56.0,No,0.0
PRV51787,1.0,3,3,50.0,No,0.0
PRV51788,1.0,139,85,279.0647482014389,No,7.0
PRV51789,1.0,32,28,216.875,No,0.0
PRV51790,1.0,76,74,244.47368421052633,No,1.0
PRV51792,1.0,46,26,465.0,No,3.0
PRV51793,1.0,25,12,200.0,No,0.0
PRV51794,1.0,11,11,183.63636363636363,No,0.0
PRV51795,1.0,36,26,208.61111111111111,No,1.0
PRV51796,1.0,4,4,35.0,No,0.0
PRV51797,1.0,5,4,90.0,No,0.0
PRV51798,1.0,10,8,142.0,No,0.0
PRV51799,1.0,3,3,243.33333333333334,No,0.0
PRV51801,1.0,20,20,251.5,No,0.0
PRV51802,1.0,24,22,205.41666666666666,No,0.0
PRV51803,1.0,5,5,6714.0,No,1.0
PRV51805,1.0,3,3,22333.333333333332,Yes,1.0
PRV51807,1.0,7,7,14000.0,No,3.0
PRV51809,1.0,27,26,8963.703703703704,No,14.0
PRV51811,1.0,15,15,13266.666666666666,No,4.0
PRV51812,1.0,1,1,6000.0,No,1.0
PRV51813,1.0,10,10,11000.0,No,5.0
PRV51815,1.0,5,5,162.0,No,0.0
PRV51816,1.0,7,7,9714.285714285714,No,3.0
PRV51818,1.0,29,27,9206.896551724138,Yes,16.0
PRV51819,1.0,3,3,2350.0,No,2.0
PRV51820,1.0,5,5,5000.0,No,1.0
PRV51821,1.0,10,10,13800.0,No,5.0
PRV51823,1.0,11,11,4048.181818181818,No,3.0
PRV51824,1.0,10,9,5990.0,No,4.0
PRV51826,1.0,21,20,12619.047619047618,Yes,7.0
PRV51827,1.0,18,17,7222.222222222223,No,8.0
PRV51828,1.0,11,11,10090.90909090909,No,4.0
PRV51829,1.0,5,5,7200.0,No,3.0
PRV51830,1.0,6,6,3333.3333333333335,No,1.0
PRV51831,1.0,2,2,14000.0,No,1.0
PRV51833,1.0,3,3,5000.0,No,1.0
PRV51836,1.0,1794,644,281.4938684503902,Yes,37.0
PRV51837,1.0,104,99,1926.0576923076924,No,9.0
PRV51838,1.0,200,169,270.0,No,5.0
PRV51840,1.0,118,111,3225.423728813559,Yes,18.0
PRV51841,1.0,56,52,2362.6785714285716,No,5.0
PRV51842,1.0,294,223,4151.700680272109,Yes,46.0
PRV51843,1.0,50,36,376.2,No,2.0
PRV51845,1.0,45,40,2450.6666666666665,No,6.0
PRV51846,1.0,29,25,657.5862068965517,No,1.0
PRV51847,1.0,42,38,224.28571428571428,No,2.0
PRV51848,1.0,57,55,275.0877192982456,No,0.0
PRV51849,1.0,146,111,346.71232876712327,No,3.0
PRV51851,1.0,472,336,1418.4110169491526,Yes,27.0
PRV51852,1.0,19,18,407.36842105263156,No,0.0
PRV51855,1.0,120,92,1209.75,No,7.0
PRV51856,1.0,117,107,269.2307692307692,No,5.0
PRV51857,1.0,57,47,6727.894736842105,Yes,14.0
PRV51858,1.0,61,59,235.7377049180328,No,1.0
PRV51859,1.0,65,60,238.46153846153845,No,1.0
PRV51860,1.0,776,351,315.21907216494844,No,17.0
PRV51861,1.0,21,20,131.42857142857142,No,0.0
PRV51862,1.0,20,20,4643.5,No,2.0
PRV51863,1.0,73,66,3927.3972602739727,No,7.0
PRV51864,1.0,133,75,684.8872180451128,No,2.0
PRV51865,1.0,28,27,416.7857142857143,No,0.0
PRV51867,1.0,102,97,315.0,No,1.0
PRV51868,1.0,144,123,7636.875,Yes,34.0
PRV51869,1.0,21,21,1260.952380952381,No,1.0
PRV51870,1.0,55,54,350.72727272727275,No,2.0
PRV51871,1.0,30,29,197.33333333333334,No,0.0
PRV51872,1.0,24,23,368.3333333333333,No,0.0
PRV51873,1.0,144,130,2371.3888888888887,Yes,12.0
PRV51874,1.0,44,42,256.59090909090907,No,0.0
PRV51876,1.0,61,57,3972.4590163934427,Yes,6.0
PRV51877,1.0,4,4,72.5,No,1.0
PRV51878,1.0,12,12,259.1666666666667,No,0.0
PRV51879,1.0,105,36,387.7142857142857,No,6.0
PRV51884,1.0,44,44,1921.1363636363637,No,1.0
PRV51885,1.0,85,49,302.0,No,0.0
PRV51886,1.0,18,5,120.0,No,0.0
PRV51887,1.0,2,2,60.0,No,0.0
PRV51888,1.0,5,5,128.0,No,0.0
PRV51889,1.0,4,1,42.5,No,1.0
PRV51890,1.0,21,18,690.952380952381,No,0.0
PRV51891,1.0,3,3,160.0,No,0.0
PRV51892,1.0,5,5,150.0,No,0.0
PRV51894,1.0,20,20,460.5,No,1.0
PRV51895,1.0,18,8,207.22222222222223,No,0.0
PRV51896,1.0,5,4,106.0,No,0.0
PRV51897,1.0,65,38,168.15384615384616,No,0.0
PRV51898,1.0,59,49,212.20338983050848,No,4.0
PRV51899,1.0,23,16,239.1304347826087,No,0.0
PRV51901,1.0,7,7,514.2857142857143,No,0.0
PRV51902,1.0,4,1,325.0,No,0.0
PRV51905,1.0,257,85,321.16731517509726,No,6.0
PRV51906,1.0,22,8,124.0909090909091,No,2.0
PRV51908,1.0,22,22,648.6363636363636,No,0.0
PRV51909,1.0,16,16,216.25,No,0.0
PRV51910,1.0,82,49,340.8536585365854,No,2.0
PRV51911,1.0,93,56,274.6236559139785,No,2.0
PRV51913,1.0,1,1,70.0,No,0.0
PRV51914,1.0,11,11,152.72727272727272,No,0.0
PRV51915,1.0,20,16,308.5,No,0.0
PRV51916,1.0,43,13,169.53488372093022,No,0.0
PRV51917,1.0,11,9,88.18181818181819,No,0.0
PRV51919,1.0,6,6,16833.333333333332,No,3.0
PRV51920,1.0,18,18,5594.444444444444,Yes,5.0
PRV51921,1.0,70,24,275.57142857142856,No,0.0
PRV51922,1.0,24,11,212.08333333333334,No,1.0
PRV51923,1.0,9,7,115.55555555555556,No,0.0
PRV51924,1.0,50,25,314.2,No,1.0
PRV51925,1.0,4,3,490.0,No,0.0
PRV51926,1.0,32,30,433.4375,No,2.0
PRV51927,1.0,6,6,10675.0,No,1.0
PRV51928,1.0,30,30,238.0,No,0.0
PRV51929,1.0,111,109,960.6306306306307,No,2.0
PRV51930,1.0,6,6,168.33333333333334,No,1.0
PRV51931,1.0,46,45,400.6521739130435,No,0.0
PRV51932,1.0,21,21,1522.3809523809523,No,0.0
PRV51933,1.0,57,56,252.10526315789474,No,0.0
PRV51934,1.0,111,111,245.67567567567568,No,4.0
PRV51935,1.0,57,55,671.578947368421,No,3.0
PRV51936,1.0,20,20,238.5,No,0.0
PRV51937,1.0,90,87,203.0,No,2.0
PRV51938,1.0,106,95,396.41509433962267,No,2.0
PRV51940,1.0,251,227,7937.330677290836,Yes,74.0
PRV51941,1.0,27,27,666.2962962962963,No,1.0
PRV51942,1.0,53,52,224.1509433962264,No,0.0
PRV51943,1.0,89,85,325.5056179775281,No,1.0
PRV51944,1.0,124,111,775.0,No,4.0
PRV51946,1.0,91,89,2212.8571428571427,No,9.0
PRV51947,1.0,28,27,860.3571428571429,No,1.0
PRV51948,1.0,515,354,2951.359223300971,Yes,64.0
PRV51949,1.0,71,68,3663.943661971831,No,8.0
PRV51950,1.0,69,68,663.3333333333334,No,2.0
PRV51951,1.0,102,87,4637.35294117647,Yes,23.0
PRV51952,1.0,19,19,130.0,No,2.0
PRV51954,1.0,643,577,701.2908242612752,No,19.0
PRV51956,1.0,14,14,1722.142857142857,No,1.0
PRV51957,1.0,79,77,2660.6329113924053,No,8.0
PRV51958,1.0,29,29,379.3103448275862,No,1.0
PRV51959,1.0,751,398,284.08788282290277,No,13.0
PRV51960,1.0,48,45,5555.0,No,8.0
PRV51961,1.0,159,137,293.1446540880503,No,4.0
PRV51963,1.0,54,48,252.40740740740742,No,0.0
PRV51964,1.0,17,17,143.52941176470588,No,0.0
PRV51965,1.0,19,18,141.05263157894737,No,0.0
PRV51966,1.0,3,3,816.6666666666666,No,0.0
PRV51967,1.0,57,53,295.2631578947368,No,2.0
PRV51969,1.0,42,39,367.85714285714283,No,1.0
PRV51970,1.0,35,32,726.0,No,0.0
PRV51972,1.0,35,34,270.2857142857143,No,1.0
PRV51973,1.0,74,63,257.56756756756755,No,1.0
PRV51974,1.0,4,4,177.5,No,0.0
PRV51976,1.0,7,7,8714.285714285714,No,3.0
PRV51978,1.0,4,4,7750.0,No,0.0
PRV51979,1.0,13,12,10461.538461538461,Yes,7.0
PRV51981,1.0,5,5,3600.0,No,1.0
PRV51983,1.0,40,39,176.25,No,2.0
PRV51984,1.0,525,337,306.247619047619,No,14.0
PRV51987,1.0,2,2,15.0,No,0.0
PRV51988,1.0,37,32,330.5405405405405,No,2.0
PRV51989,1.0,18,18,225.55555555555554,No,0.0
PRV51990,1.0,89,49,210.0,No,3.0
PRV51991,1.0,31,30,308.7096774193548,No,1.0
PRV51992,1.0,61,54,176.88524590163934,No,1.0
PRV51993,1.0,2,2,115.0,No,0.0
PRV51994,1.0,33,31,356.969696969697,No,2.0
PRV51995,1.0,20,20,485.0,No,1.0
PRV51996,1.0,41,38,245.609756097561,No,0.0
PRV51998,1.0,28,28,191.42857142857142,No,1.0
PRV51999,1.0,17,17,156.47058823529412,No,0.0
PRV52001,1.0,1177,744,272.4044180118946,No,24.0
PRV52002,1.0,188,180,1825.8510638297873,Yes,16.0
PRV52003,1.0,154,144,5239.935064935065,No,24.0
PRV52004,1.0,47,41,333.6170212765957,No,1.0
PRV52007,1.0,18,18,106.11111111111111,No,0.0
PRV52008,1.0,25,24,193.2,No,0.0
PRV52009,1.0,35,33,164.85714285714286,No,1.0
PRV52010,1.0,7,7,200.0,No,0.0
PRV52011,1.0,26,23,271.9230769230769,No,0.0
PRV52013,1.0,62,56,229.19354838709677,No,2.0
PRV52014,1.0,351,299,267.4928774928775,No,15.0
PRV52017,1.0,280,262,1088.4642857142858,No,12.0
PRV52019,1.0,1961,1734,3057.6491585925546,Yes,237.0
PRV52020,1.0,606,577,1922.145214521452,Yes,46.0
PRV52021,1.0,613,570,3184.094616639478,Yes,83.0
PRV52022,1.0,66,66,269.24242424242425,No,3.0
PRV52024,1.0,2,2,1050.0,No,0.0
PRV52025,1.0,119,117,295.7142857142857,No,3.0
PRV52026,1.0,24,23,290.0,No,0.0
PRV52027,1.0,181,179,2224.4198895027625,No,21.0
PRV52028,1.0,18,18,3862.777777777778,No,1.0
PRV52029,1.0,168,159,991.7261904761905,No,11.0
PRV52030,1.0,2275,1179,299.4989010989011,Yes,52.0
PRV52031,1.0,125,112,302.16,No,3.0
PRV52032,1.0,627,568,1114.2583732057417,Yes,31.0
PRV52037,1.0,171,159,307.953216374269,No,5.0
PRV52038,1.0,259,217,929.073359073359,No,15.0
PRV52039,1.0,50,46,203.4,No,1.0
PRV52041,1.0,1885,918,320.9442970822281,Yes,41.0
PRV52042,1.0,52,50,533.0769230769231,No,6.0
PRV52044,1.0,79,75,5175.06329113924,No,18.0
PRV52045,1.0,243,231,2374.6090534979426,Yes,19.0
PRV52046,1.0,101,98,279.1089108910891,No,2.0
PRV52047,1.0,24,21,6189.583333333333,No,5.0
PRV52048,1.0,108,98,359.44444444444446,No,3.0
PRV52049,1.0,192,189,290.8854166666667,No,5.0
PRV52051,1.0,89,88,396.5168539325843,No,1.0
PRV52052,1.0,58,56,837.5862068965517,No,4.0
PRV52054,1.0,240,232,327.0416666666667,No,6.0
PRV52055,1.0,203,148,251.2807881773399,No,6.0
PRV52056,1.0,60,52,288.0,No,1.0
PRV52057,1.0,185,164,939.2972972972973,No,11.0
PRV52058,1.0,204,199,271.8137254901961,No,7.0
PRV52059,1.0,1287,430,420.2097902097902,Yes,36.0
PRV52061,1.0,131,121,242.67175572519085,No,1.0
PRV52062,1.0,184,181,309.0217391304348,No,2.0
PRV52063,1.0,792,728,1409.3560606060605,No,55.0
PRV52064,1.0,2844,1536,393.69901547116734,Yes,87.0
PRV52065,1.0,325,316,3847.0153846153844,Yes,58.0
PRV52066,1.0,1455,630,265.65635738831617,Yes,35.0
PRV52068,1.0,48,48,272.5,No,0.0
PRV52069,1.0,88,84,253.1818181818182,No,1.0
PRV52071,1.0,749,328,346.92923898531376,No,23.0
PRV52072,1.0,132,124,3189.621212121212,No,17.0
PRV52073,1.0,64,63,5613.28125,No,18.0
PRV52074,1.0,141,134,1146.099290780142,No,5.0
PRV52075,1.0,5,5,244.0,No,0.0
PRV52076,1.0,221,199,2507.0588235294117,No,27.0
PRV52077,1.0,1156,695,1180.060553633218,Yes,68.0
PRV52079,1.0,33,31,1366.6666666666667,No,3.0
PRV52081,1.0,24,24,1177.9166666666667,No,2.0
PRV52082,1.0,8,8,110.0,No,0.0
PRV52084,1.0,34,32,3169.1176470588234,No,4.0
PRV52085,1.0,824,747,292.0145631067961,No,18.0
PRV52087,1.0,56,44,363.39285714285717,No,2.0
PRV52088,1.0,44,44,567.9545454545455,No,1.0
PRV52089,1.0,145,102,1528.1379310344828,Yes,12.0
PRV52090,1.0,303,279,324.25742574257424,No,10.0
PRV52092,1.0,159,144,889.7484276729559,No,10.0
PRV52094,1.0,53,50,3040.0,No,3.0
PRV52095,1.0,38,37,409.4736842105263,No,2.0
PRV52097,1.0,55,51,357.09090909090907,No,1.0
PRV52098,1.0,469,435,261.5351812366738,No,14.0
PRV52099,1.0,90,71,348.55555555555554,No,2.0
PRV52100,1.0,201,177,7627.611940298508,Yes,66.0
PRV52101,1.0,15,15,833.3333333333334,No,0.0
PRV52102,1.0,15,15,127.33333333333333,No,0.0
PRV52104,1.0,1189,663,291.9007569386039,No,32.0
PRV52105,1.0,26,25,491.53846153846155,No,0.0
PRV52107,1.0,119,114,1048.4033613445379,No,7.0
PRV52109,1.0,248,222,304.758064516129,No,7.0
PRV52111,1.0,85,82,1058.3529411764705,No,7.0
PRV52112,1.0,85,85,3056.3529411764707,No,10.0
PRV52113,1.0,120,53,184.75,No,1.0
PRV52114,1.0,1269,633,1117.5886524822695,Yes,61.0
PRV52115,1.0,90,74,2683.3333333333335,Yes,9.0
PRV52118,1.0,52,49,2185.769230769231,No,1.0
PRV52119,1.0,52,51,3891.923076923077,Yes,12.0
PRV52120,1.0,1231,1098,1584.6628757108042,Yes,98.0
PRV52121,1.0,53,50,936.0377358490566,No,2.0
PRV52122,1.0,41,41,457.0731707317073,No,0.0
PRV52123,1.0,256,219,5652.890625,Yes,66.0
PRV52124,1.0,115,113,1645.6521739130435,Yes,4.0
PRV52126,1.0,110,106,3534.818181818182,No,17.0
PRV52127,1.0,15,15,4870.0,No,0.0
PRV52128,1.0,113,106,4358.849557522124,No,22.0
PRV52129,1.0,223,75,249.28251121076232,No,2.0
PRV52130,1.0,93,90,1517.2043010752689,No,6.0
PRV52131,1.0,84,75,4163.809523809524,No,16.0
PRV52133,1.0,305,270,344.5245901639344,No,7.0
PRV52135,1.0,263,239,6941.254752851711,Yes,93.0
PRV52136,1.0,104,100,3655.673076923077,No,21.0
PRV52138,1.0,188,179,313.1914893617021,No,1.0
PRV52140,1.0,19,18,270.0,No,3.0
PRV52141,1.0,671,341,328.301043219076,No,17.0
PRV52142,1.0,59,59,4212.203389830508,No,9.0
PRV52143,1.0,17,17,487.6470588235294,No,1.0
PRV52144,1.0,134,133,918.8805970149253,No,7.0
PRV52145,1.0,245,236,248.6122448979592,No,5.0
PRV52146,1.0,40,39,6017.75,No,8.0
PRV52147,1.0,211,211,1381.516587677725,Yes,13.0
PRV52148,1.0,78,76,4425.0,No,12.0
PRV52149,1.0,180,174,1064.1666666666667,No,10.0
PRV52150,1.0,310,288,1436.258064516129,No,17.0
PRV52151,1.0,121,114,3918.2644628099174,Yes,21.0
PRV52152,1.0,88,84,5163.181818181818,No,27.0
PRV52154,1.0,742,705,261.92722371967653,No,20.0
PRV52155,1.0,62,56,1588.5483870967741,No,6.0
PRV52156,1.0,124,123,2192.8225806451615,No,7.0
PRV52157,1.0,227,178,2178.193832599119,No,17.0
PRV52159,1.0,271,263,1063.8376383763837,No,16.0
PRV52160,1.0,53,53,782.2641509433962,No,2.0
PRV52161,1.0,10,10,166.0,No,1.0
PRV52162,1.0,39,36,717.9487179487179,No,2.0
PRV52163,1.0,62,62,604.3548387096774,No,1.0
PRV52165,1.0,72,62,1584.1666666666667,Yes,6.0
PRV52166,1.0,100,85,693.0,No,7.0
PRV52167,1.0,80,74,1454.875,No,7.0
PRV52168,1.0,78,77,226.4102564102564,No,1.0
PRV52169,1.0,39,38,256.4102564102564,No,0.0
PRV52170,1.0,43,43,1443.953488372093,No,1.0
PRV52171,1.0,12,12,1485.0,No,0.0
PRV52173,1.0,119,108,11608.403361344537,Yes,45.0
PRV52174,1.0,4,4,207.5,No,0.0
PRV52175,1.0,221,215,263.8914027149321,No,3.0
PRV52176,1.0,21,21,14857.142857142857,No,6.0
PRV52177,1.0,39,39,867.9487179487179,No,4.0
PRV52178,1.0,136,121,10144.04411764706,Yes,48.0
PRV52179,1.0,44,19,907.0454545454545,No,3.0
PRV52180,1.0,62,58,1269.6774193548388,No,3.0
PRV52181,1.0,27,25,4023.703703703704,Yes,4.0
PRV52182,1.0,109,54,583.6697247706422,No,3.0
PRV52184,1.0,21,20,140.95238095238096,No,0.0
PRV52185,1.0,68,54,228.08823529411765,No,2.0
PRV52186,1.0,41,38,174.6341463414634,No,2.0
PRV52187,1.0,27,25,275.55555555555554,No,2.0
PRV52188,1.0,33,32,5184.242424242424,No,9.0
PRV52189,1.0,23,20,256.0869565217391,No,0.0
PRV52191,1.0,28,25,308.57142857142856,No,1.0
PRV52192,1.0,32,29,1626.875,No,1.0
PRV52193,1.0,153,125,187.05882352941177,No,2.0
PRV52195,1.0,10,10,12000.0,Yes,5.0
PRV52196,1.0,6,6,451.6666666666667,No,0.0
PRV52197,1.0,10,10,11400.0,No,4.0
PRV52199,1.0,10,10,108.0,No,0.0
PRV52200,1.0,1,1,40.0,No,0.0
PRV52201,1.0,9,9,50.0,No,0.0
PRV52202,1.0,50,49,164.0,No,1.0
PRV52204,1.0,9,8,287.77777777777777,No,0.0
PRV52205,1.0,2,2,560.0,No,0.0
PRV52206,1.0,5,5,362.0,No,0.0
PRV52208,1.0,13,12,350.7692307692308,No,0.0
PRV52209,1.0,8,8,620.0,No,0.0
PRV52211,1.0,130,124,206.6153846153846,No,2.0
PRV52212,1.0,64,62,206.5625,No,1.0
PRV52213,1.0,7,7,84.28571428571429,No,0.0
PRV52214,1.0,47,43,269.78723404255317,No,1.0
PRV52216,1.0,15,14,329.3333333333333,No,0.0
PRV52217,1.0,5,4,104.0,No,0.0
PRV52218,1.0,8,8,207.5,No,0.0
PRV52219,1.0,4,4,695.0,No,0.0
PRV52220,1.0,12,12,183.33333333333334,No,0.0
PRV52222,1.0,54,52,313.3333333333333,No,0.0
PRV52224,1.0,41,35,246.34146341463415,No,2.0
PRV52225,1.0,6,6,140.0,No,0.0
PRV52226,1.0,2,2,50.0,No,0.0
PRV52227,1.0,7,6,794.2857142857143,No,1.0
PRV52228,1.0,8,8,300.0,No,0.0
PRV52229,1.0,11,11,33.63636363636363,No,0.0
PRV52230,1.0,43,15,351.16279069767444,No,3.0
PRV52231,1.0,6,6,663.3333333333334,No,0.0
PRV52232,1.0,4,4,160.0,No,0.0
PRV52233,1.0,216,156,294.1666666666667,No,7.0
PRV52235,1.0,2,2,485.0,No,0.0
PRV52236,1.0,14,13,412.85714285714283,No,0.0
PRV52237,1.0,38,38,194.73684210526315,No,3.0
PRV52238,1.0,11,10,139.0909090909091,No,0.0
PRV52240,1.0,62,61,406.7741935483871,No,1.0
PRV52241,1.0,23,22,247.3913043478261,No,0.0
PRV52242,1.0,31,30,438.7096774193548,No,0.0
PRV52246,1.0,67,47,395.67164179104475,No,1.0
PRV52247,1.0,49,48,222.24489795918367,No,1.0
PRV52248,1.0,24,21,531.25,No,0.0
PRV52249,1.0,47,41,542.1276595744681,No,1.0
PRV52251,1.0,4,4,67.5,No,0.0
PRV52252,1.0,26,26,81.92307692307692,No,0.0
PRV52254,1.0,31,30,127.74193548387096,No,0.0
PRV52255,1.0,10,7,72.0,No,0.0
PRV52256,1.0,1,1,50.0,No,0.0
PRV52257,1.0,15,14,296.0,No,0.0
PRV52260,1.0,63,62,204.44444444444446,No,1.0
PRV52261,1.0,1,1,200.0,No,0.0
PRV52262,1.0,112,92,248.57142857142858,No,4.0
PRV52263,1.0,3,3,210.0,No,0.0
PRV52264,1.0,25,21,176.8,No,2.0
PRV52265,1.0,30,27,8666.666666666666,No,14.0
PRV52266,1.0,37,30,12443.243243243243,No,13.0
PRV52267,1.0,10,10,7890.0,No,6.0
PRV52271,1.0,19,19,197.89473684210526,No,0.0
PRV52272,1.0,8,8,526.25,No,0.0
PRV52273,1.0,11,11,398.1818181818182,No,1.0
PRV52274,1.0,38,17,205.26315789473685,No,1.0
PRV52275,1.0,101,57,269.5049504950495,No,0.0
PRV52276,1.0,68,62,261.02941176470586,No,1.0
PRV52278,1.0,16,16,14687.5,No,5.0
PRV52279,1.0,83,77,9437.349397590362,No,33.0
PRV52280,1.0,41,38,9634.146341463415,Yes,15.0
PRV52281,1.0,41,41,9951.219512195123,No,25.0
PRV52282,1.0,6,6,12833.333333333334,No,3.0
PRV52283,1.0,66,54,9010.60606060606,Yes,18.0
PRV52284,1.0,39,32,136.4102564102564,No,0.0
PRV52285,1.0,19,19,7578.9473684210525,No,4.0
PRV52286,1.0,5,5,18000.0,No,1.0
PRV52288,1.0,13,12,216.15384615384616,No,0.0
PRV52289,1.0,4,4,4500.0,No,1.0
PRV52290,1.0,10,10,6800.0,No,5.0
PRV52291,1.0,18,17,7111.111111111111,No,9.0
PRV52292,1.0,25,25,12120.0,Yes,10.0
PRV52293,1.0,7,7,595.7142857142857,No,0.0
PRV52294,1.0,7,7,7714.285714285715,No,2.0
PRV52295,1.0,5,5,3800.0,No,2.0
PRV52296,1.0,2,2,6000.0,No,0.0
PRV52298,1.0,218,144,703.2110091743119,No,12.0
PRV52299,1.0,601,255,261.46422628951746,No,14.0
PRV52300,1.0,21,19,2817.1428571428573,No,4.0
PRV52302,1.0,46,30,2962.608695652174,No,4.0
PRV52303,1.0,392,313,886.0714285714286,No,22.0
PRV52304,1.0,184,88,343.04347826086956,No,2.0
PRV52306,1.0,15,15,468.6666666666667,No,1.0
PRV52307,1.0,175,167,4608.342857142857,Yes,21.0
PRV52308,1.0,87,72,4307.586206896552,Yes,17.0
PRV52309,1.0,170,88,266.70588235294116,No,1.0
PRV52310,1.0,454,190,235.2202643171806,No,12.0
PRV52311,1.0,28,23,277.5,No,0.0
PRV52312,1.0,214,112,372.94392523364485,No,3.0
PRV52313,1.0,504,196,291.07142857142856,No,9.0
PRV52314,1.0,223,192,2041.1659192825111,No,26.0
PRV52315,1.0,85,66,728.5882352941177,No,3.0
